,Unnamed: 0,Input_Count,Outputs,Wiring,Gates,Gate_Activations,Truth_Table,Final_Population,Labels,Comp_Count,Truth_Label
1885,1885,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 1, 1, 0, 0, 1)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 0, 8, 4, 4, 6, 15]",False,32,4,0
1886,1886,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 1, 1, 0, 1, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 0, 8, 4, 4, 6, 15]",False,32,4,0
1887,1887,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 0, 0, 1, 1, 1)","[0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,4,1
1888,1888,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 0, 1, 0, 1, 1)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 8, 8, 4, 4, 14, 15]",False,32,4,3
1889,1889,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 1, 0, 0, 0, 1)","[0, 0, 0, 0, 4, 4, 6, 7, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,3,5
1890,1890,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 0, 1, 1, 1, 1)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 14, 15]",True,32,4,18
1891,1891,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 0, 1, 1, 1, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 14, 15]",False,32,3,18
1892,1892,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 1, 0, 1, 1, 1)","[0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 12, 12, 14, 15]",True,32,5,1
1893,1893,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 1, 1, 1, 1, 1)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 15]",True,32,5,15
1894,1894,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 1, 1, 0, 1, 1)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 0, 8, 4, 4, 6, 15]",False,32,4,0
1895,1895,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 0, 1, 1, 0, 1)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 14, 15]",False,32,4,18
1896,1896,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 0, 1, 0, 0, 1)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 8, 8, 4, 4, 14, 15]",False,32,2,3
1897,1897,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 0, 0, 1, 1, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,2,1
1898,1898,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 1, 1, 0, 0, 1)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 0, 8, 4, 4, 6, 15]",False,32,3,0
1899,1899,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 1, 0, 1, 0, 1)","[0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,3,1
1900,1900,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 0, 1, 1, 0, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 14, 15]",False,32,2,18
1901,1901,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 1, 1, 1, 1, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 15]",False,32,4,15
1902,1902,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 1, 1, 0, 1, 1)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 0, 8, 4, 4, 6, 15]",False,32,5,0
1903,1903,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 1, 1, 1, 1, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 15]",False,32,5,15
1904,1904,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 0, 0, 1, 0, 1)","[0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,2,1
1905,1905,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 1, 1, 0, 0, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 0, 8, 4, 4, 6, 15]",False,32,3,0
1906,1906,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 0, 1, 0, 0, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 8, 8, 4, 4, 14, 15]",False,32,2,3
1907,1907,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 0, 0, 1, 1, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,3,1
1908,1908,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 0, 1, 0, 1, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 8, 8, 4, 4, 14, 15]",False,32,3,3
1909,1909,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 1, 0, 0, 0, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,1,5
1910,1910,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 0, 1, 1, 1, 1)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 14, 15]",True,32,5,18
1911,1911,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 0, 1, 1, 1, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 14, 15]",True,32,4,18
1912,1912,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 1, 0, 1, 1, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 12, 12, 14, 15]",True,32,4,1
1913,1913,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 1, 1, 1, 1, 1)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 15]",False,32,6,15
1914,1914,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 0, 1, 0, 1, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 8, 8, 4, 4, 14, 15]",False,32,2,3
1915,1915,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 1, 0, 0, 1, 1)","[0, 0, 0, 0, 4, 4, 6, 7, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,3,5
1916,1916,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 0, 1, 0, 1, 1)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 8, 8, 4, 4, 14, 15]",False,32,3,3
1917,1917,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 0, 1, 1, 0, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 14, 15]",False,32,3,18
1918,1918,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 1, 0, 0, 1, 1)","[0, 0, 0, 0, 4, 4, 6, 7, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,4,5
1919,1919,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 1, 0, 0, 1, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,3,5
1920,1920,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 1, 0, 0, 1, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,2,5
1921,1921,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 1, 1, 0, 1, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 0, 8, 4, 4, 6, 15]",False,32,3,0
1922,1922,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 1, 0, 1, 1, 1)","[0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,4,1
1923,1923,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 1, 1, 1, 0, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 15]",False,32,3,15
1924,1924,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 1, 1, 1, 0, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 15]",False,32,4,15
1925,1925,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 1, 0, 1, 0, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,2,1
1926,1926,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 0, 1, 1, 0, 1)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 14, 15]",False,32,3,18
1927,1927,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 0, 0, 0, 1, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,1,5
1928,1928,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 1, 1, 1, 0, 1)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 15]",False,32,4,15
1929,1929,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 0, 1, 0, 0, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 8, 8, 4, 4, 14, 15]",False,32,1,3
1930,1930,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 1, 1, 0, 0, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 0, 8, 4, 4, 6, 15]",False,32,2,0
1931,1931,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 1, 0, 1, 0, 1)","[0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,4,1
1932,1932,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 0, 0, 0, 1, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,2,5
1933,1933,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 1, 1, 1, 0, 1)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 15]",False,32,5,15
1934,1934,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 0, 0, 1, 0, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,2,1
1935,1935,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 0, 0, 0, 0, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,1,5
1936,1936,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 0, 0, 1, 0, 1)","[0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,3,1
1937,1937,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 1, 0, 1, 0, 0)","[0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 8, 8, 12, 12, 14, 15]",True,32,3,1
1938,1938,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 0, 1, 0, 0, 1)","[0, 0, 0, 0, 4, 4, 6, 7, 0, 0, 8, 8, 4, 4, 14, 15]",False,32,3,3
1939,1939,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 0, 0, 0, 0, 1)","[0, 0, 0, 0, 4, 4, 6, 7, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,2,5
1940,1940,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(1, 1, 0, 0, 0, 0)","[0, 0, 0, 0, 4, 4, 6, 7, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,2,5
1941,1941,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'AND']","(0, 1, 0, 0, 0, 1)","[0, 0, 0, 0, 4, 4, 6, 7, 8, 8, 8, 8, 12, 12, 14, 15]",False,32,2,5
1942,1942,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 1, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 9, 0, 1, 0, 15]",True,33,4,59
1943,1943,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 0, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,33,1,60
1944,1944,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 1, 0, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,33,4,60
1945,1945,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 0, 0, 1, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,33,2,62
1946,1946,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 1, 0, 1, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 0, 9, 4, 5, 7, 15]",False,33,3,68
1947,1947,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 1, 0, 0, 0, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,33,3,62
1948,1948,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 1, 0, 0, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 8, 9, 4, 5, 15, 15]",False,33,3,61
1949,1949,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 1, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",False,33,4,70
1950,1950,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 0, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,33,4,60
1951,1951,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 0, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",True,33,3,60
1952,1952,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 0, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,33,3,60
1953,1953,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 0, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,33,2,60
1954,1954,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 1, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 9, 0, 1, 0, 15]",True,33,3,59
1955,1955,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 1, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",False,33,3,70
1956,1956,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 0, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,33,2,60
1957,1957,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 1, 1, 0, 1, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 0, 9, 4, 5, 7, 15]",False,33,4,68
1958,1958,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 1, 0, 0, 1, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,33,3,62
1959,1959,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 1, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",True,33,3,70
1960,1960,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 1, 1, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 9, 0, 1, 0, 15]",False,33,4,59
1961,1961,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 1, 0, 0, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 0, 9, 4, 5, 7, 15]",False,33,2,68
1962,1962,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 1, 1, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 9, 0, 1, 0, 15]",True,33,5,59
1963,1963,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 0, 0, 0, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,33,1,62
1964,1964,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 0, 0, 1, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",True,33,2,62
1965,1965,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 1, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",True,33,4,70
1966,1966,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 1, 0, 1, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 8, 9, 4, 5, 15, 15]",False,33,3,61
1967,1967,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['OR', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 1, 0, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,33,4,60
